,map,time,hour,weekday,week,timegroup,timegroupstr,date,inflow_counts,outflow_counts,loop_counts
0,2019-01-01 00,2019-01-01 00:00:00,0,Tuesday,1,2,12am - 4am,2019-01-01,535.0,756.0,62.0
1,2019-01-01 01,2019-01-01 01:00:00,1,Tuesday,1,2,12am - 4am,2019-01-01,1056.0,1026.0,125.0
2,2019-01-01 02,2019-01-01 02:00:00,2,Tuesday,1,2,12am - 4am,2019-01-01,1131.0,1097.0,112.0
3,2019-01-01 03,2019-01-01 03:00:00,3,Tuesday,1,2,12am - 4am,2019-01-01,1012.0,1073.0,95.0
4,2019-01-01 04,2019-01-01 04:00:00,4,Tuesday,1,0,daytime,2019-01-01,833.0,740.0,74.0
5,2019-01-01 05,2019-01-01 05:00:00,5,Tuesday,1,0,daytime,2019-01-01,511.0,404.0,36.0
6,2019-01-01 06,2019-01-01 06:00:00,6,Tuesday,1,0,daytime,2019-01-01,285.0,268.0,31.0
7,2019-01-01 07,2019-01-01 07:00:00,7,Tuesday,1,0,daytime,2019-01-01,206.0,213.0,20.0
8,2019-01-01 08,2019-01-01 08:00:00,8,Tuesday,1,0,daytime,2019-01-01,135.0,198.0,14.0
9,2019-01-01 09,2019-01-01 09:00:00,9,Tuesday,1,0,daytime,2019-01-01,115.0,160.0,8.0
10,2019-01-01 10,2019-01-01 10:00:00,10,Tuesday,1,0,daytime,2019-01-01,122.0,207.0,14.0
11,2019-01-01 11,2019-01-01 11:00:00,11,Tuesday,1,0,daytime,2019-01-01,156.0,215.0,13.0
12,2019-01-01 12,2019-01-01 12:00:00,12,Tuesday,1,0,daytime,2019-01-01,178.0,224.0,19.0
13,2019-01-01 13,2019-01-01 13:00:00,13,Tuesday,1,0,daytime,2019-01-01,177.0,286.0,23.0
14,2019-01-01 14,2019-01-01 14:00:00,14,Tuesday,1,0,daytime,2019-01-01,224.0,238.0,30.0
15,2019-01-01 15,2019-01-01 15:00:00,15,Tuesday,1,0,daytime,2019-01-01,232.0,275.0,20.0
16,2019-01-01 16,2019-01-01 16:00:00,16,Tuesday,1,0,daytime,2019-01-01,244.0,291.0,23.0
17,2019-01-01 17,2019-01-01 17:00:00,17,Tuesday,1,0,daytime,2019-01-01,283.0,305.0,25.0
18,2019-01-01 18,2019-01-01 18:00:00,18,Tuesday,1,0,daytime,2019-01-01,283.0,273.0,29.0
19,2019-01-01 19,2019-01-01 19:00:00,19,Tuesday,1,0,daytime,2019-01-01,291.0,286.0,29.0
20,2019-01-01 20,2019-01-01 20:00:00,20,Tuesday,1,1,8pm - 12am,2019-01-01,326.0,258.0,29.0
21,2019-01-01 21,2019-01-01 21:00:00,21,Tuesday,1,1,8pm - 12am,2019-01-01,324.0,262.0,22.0
22,2019-01-01 22,2019-01-01 22:00:00,22,Tuesday,1,1,8pm - 12am,2019-01-01,312.0,194.0,24.0
23,2019-01-01 23,2019-01-01 23:00:00,23,Tuesday,1,1,8pm - 12am,2019-01-01,300.0,176.0,21.0
24,2019-01-02 00,2019-01-02 00:00:00,0,Wednesday,1,2,12am - 4am,2019-01-02,257.0,158.0,17.0
25,2019-01-02 01,2019-01-02 01:00:00,1,Wednesday,1,2,12am - 4am,2019-01-02,142.0,99.0,16.0
26,2019-01-02 02,2019-01-02 02:00:00,2,Wednesday,1,2,12am - 4am,2019-01-02,84.0,74.0,5.0
27,2019-01-02 03,2019-01-02 03:00:00,3,Wednesday,1,2,12am - 4am,2019-01-02,59.0,44.0,6.0
28,2019-01-02 04,2019-01-02 04:00:00,4,Wednesday,1,0,daytime,2019-01-02,61.0,68.0,11.0
29,2019-01-02 05,2019-01-02 05:00:00,5,Wednesday,1,0,daytime,2019-01-02,37.0,105.0,1.0
30,2019-01-02 06,2019-01-02 06:00:00,6,Wednesday,1,0,daytime,2019-01-02,62.0,164.0,8.0
31,2019-01-02 07,2019-01-02 07:00:00,7,Wednesday,1,0,daytime,2019-01-02,131.0,195.0,8.0
32,2019-01-02 08,2019-01-02 08:00:00,8,Wednesday,1,0,daytime,2019-01-02,158.0,216.0,11.0
33,2019-01-02 09,2019-01-02 09:00:00,9,Wednesday,1,0,daytime,2019-01-02,167.0,201.0,22.0
34,2019-01-02 10,2019-01-02 10:00:00,10,Wednesday,1,0,daytime,2019-01-02,142.0,152.0,10.0
35,2019-01-02 11,2019-01-02 11:00:00,11,Wednesday,1,0,daytime,2019-01-02,172.0,174.0,16.0
36,2019-01-02 12,2019-01-02 12:00:00,12,Wednesday,1,0,daytime,2019-01-02,121.0,191.0,10.0
37,2019-01-02 13,2019-01-02 13:00:00,13,Wednesday,1,0,daytime,2019-01-02,148.0,179.0,20.0
38,2019-01-02 14,2019-01-02 14:00:00,14,Wednesday,1,0,daytime,2019-01-02,171.0,192.0,20.0
39,2019-01-02 15,2019-01-02 15:00:00,15,Wednesday,1,0,daytime,2019-01-02,193.0,179.0,17.0
40,2019-01-02 16,2019-01-02 16:00:00,16,Wednesday,1,0,daytime,2019-01-02,173.0,171.0,22.0
41,2019-01-02 17,2019-01-02 17:00:00,17,Wednesday,1,0,daytime,2019-01-02,218.0,235.0,20.0
42,2019-01-02 18,2019-01-02 18:00:00,18,Wednesday,1,0,daytime,2019-01-02,278.0,247.0,21.0
43,2019-01-02 19,2019-01-02 19:00:00,19,Wednesday,1,0,daytime,2019-01-02,323.0,234.0,23.0
44,2019-01-02 20,2019-01-02 20:00:00,20,Wednesday,1,1,8pm - 12am,2019-01-02,297.0,245.0,21.0
45,2019-01-02 21,2019-01-02 21:00:00,21,Wednesday,1,1,8pm - 12am,2019-01-02,297.0,222.0,31.0
46,2019-01-02 22,2019-01-02 22:00:00,22,Wednesday,1,1,8pm - 12am,2019-01-02,360.0,255.0,13.0
47,2019-01-02 23,2019-01-02 23:00:00,23,Wednesday,1,1,8pm - 12am,2019-01-02,370.0,189.0,26.0
48,2019-01-03 00,2019-01-03 00:00:00,0,Thursday,1,2,12am - 4am,2019-01-03,265.0,147.0,16.0
49,2019-01-03 01,2019-01-03 01:00:00,1,Thursday,1,2,12am - 4am,2019-01-03,187.0,110.0,10.0
50,2019-01-03 02,2019-01-03 02:00:00,2,Thursday,1,2,12am - 4am,2019-01-03,124.0,84.0,9.0
51,2019-01-03 03,2019-01-03 03:00:00,3,Thursday,1,2,12am - 4am,2019-01-03,77.0,72.0,7.0
52,2019-01-03 04,2019-01-03 04:00:00,4,Thursday,1,0,daytime,2019-01-03,59.0,90.0,9.0
53,2019-01-03 05,2019-01-03 05:00:00,5,Thursday,1,0,daytime,2019-01-03,36.0,94.0,4.0
54,2019-01-03 06,2019-01-03 06:00:00,6,Thursday,1,0,daytime,2019-01-03,64.0,130.0,3.0
55,2019-01-03 07,2019-01-03 07:00:00,7,Thursday,1,0,daytime,2019-01-03,122.0,205.0,18.0
56,2019-01-03 08,2019-01-03 08:00:00,8,Thursday,1,0,daytime,2019-01-03,168.0,226.0,18.0
57,2019-01-03 09,2019-01-03 09:00:00,9,Thursday,1,0,daytime,2019-01-03,167.0,224.0,18.0
58,2019-01-03 10,2019-01-03 10:00:00,10,Thursday,1,0,daytime,2019-01-03,144.0,184.0,18.0
59,2019-01-03 11,2019-01-03 11:00:00,11,Thursday,1,0,daytime,2019-01-03,173.0,164.0,14.0
60,2019-01-03 12,2019-01-03 12:00:00,12,Thursday,1,0,daytime,2019-01-03,125.0,143.0,18.0
61,2019-01-03 13,2019-01-03 13:00:00,13,Thursday,1,0,daytime,2019-01-03,164.0,194.0,18.0
62,2019-01-03 14,2019-01-03 14:00:00,14,Thursday,1,0,daytime,2019-01-03,126.0,159.0,13.0
63,2019-01-03 15,2019-01-03 15:00:00,15,Thursday,1,0,daytime,2019-01-03,156.0,193.0,20.0
64,2019-01-03 16,2019-01-03 16:00:00,16,Thursday,1,0,daytime,2019-01-03,185.0,170.0,19.0
65,2019-01-03 17,2019-01-03 17:00:00,17,Thursday,1,0,daytime,2019-01-03,229.0,196.0,18.0
66,2019-01-03 18,2019-01-03 18:00:00,18,Thursday,1,0,daytime,2019-01-03,300.0,251.0,30.0
67,2019-01-03 19,2019-01-03 19:00:00,19,Thursday,1,0,daytime,2019-01-03,296.0,244.0,25.0
68,2019-01-03 20,2019-01-03 20:00:00,20,Thursday,1,1,8pm - 12am,2019-01-03,323.0,236.0,28.0
69,2019-01-03 21,2019-01-03 21:00:00,21,Thursday,1,1,8pm - 12am,2019-01-03,358.0,248.0,23.0
70,2019-01-03 22,2019-01-03 22:00:00,22,Thursday,1,1,8pm - 12am,2019-01-03,378.0,241.0,31.0
71,2019-01-03 23,2019-01-03 23:00:00,23,Thursday,1,1,8pm - 12am,2019-01-03,377.0,230.0,35.0
72,2019-01-04 00,2019-01-04 00:00:00,0,Friday,1,2,12am - 4am,2019-01-04,297.0,188.0,30.0
73,2019-01-04 01,2019-01-04 01:00:00,1,Friday,1,2,12am - 4am,2019-01-04,241.0,216.0,39.0
74,2019-01-04 02,2019-01-04 02:00:00,2,Friday,1,2,12am - 4am,2019-01-04,155.0,115.0,23.0
75,2019-01-04 03,2019-01-04 03:00:00,3,Friday,1,2,12am - 4am,2019-01-04,92.0,90.0,16.0
76,2019-01-04 04,2019-01-04 04:00:00,4,Friday,1,0,daytime,2019-01-04,93.0,102.0,8.0
77,2019-01-04 05,2019-01-04 05:00:00,5,Friday,1,0,daytime,2019-01-04,39.0,115.0,4.0
78,2019-01-04 06,2019-01-04 06:00:00,6,Friday,1,0,daytime,2019-01-04,68.0,146.0,5.0
79,2019-01-04 07,2019-01-04 07:00:00,7,Friday,1,0,daytime,2019-01-04,118.0,214.0,15.0
80,2019-01-04 08,2019-01-04 08:00:00,8,Friday,1,0,daytime,2019-01-04,177.0,246.0,19.0
81,2019-01-04 09,2019-01-04 09:00:00,9,Friday,1,0,daytime,2019-01-04,165.0,198.0,17.0
82,2019-01-04 10,2019-01-04 10:00:00,10,Friday,1,0,daytime,2019-01-04,145.0,184.0,12.0
83,2019-01-04 11,2019-01-04 11:00:00,11,Friday,1,0,daytime,2019-01-04,130.0,170.0,17.0
84,2019-01-04 12,2019-01-04 12:00:00,12,Friday,1,0,daytime,2019-01-04,143.0,165.0,14.0
85,2019-01-04 13,2019-01-04 13:00:00,13,Friday,1,0,daytime,2019-01-04,174.0,189.0,17.0
86,2019-01-04 14,2019-01-04 14:00:00,14,Friday,1,0,daytime,2019-01-04,165.0,194.0,16.0
87,2019-01-04 15,2019-01-04 15:00:00,15,Friday,1,0,daytime,2019-01-04,203.0,194.0,16.0
88,2019-01-04 16,2019-01-04 16:00:00,16,Friday,1,0,daytime,2019-01-04,194.0,185.0,24.0
89,2019-01-04 17,2019-01-04 17:00:00,17,Friday,1,0,daytime,2019-01-04,247.0,224.0,29.0
90,2019-01-04 18,2019-01-04 18:00:00,18,Friday,1,0,daytime,2019-01-04,317.0,287.0,19.0
91,2019-01-04 19,2019-01-04 19:00:00,19,Friday,1,0,daytime,2019-01-04,387.0,351.0,30.0
92,2019-01-04 20,2019-01-04 20:00:00,20,Friday,1,1,8pm - 12am,2019-01-04,362.0,346.0,29.0
93,2019-01-04 21,2019-01-04 21:00:00,21,Friday,1,1,8pm - 12am,2019-01-04,426.0,316.0,36.0
94,2019-01-04 22,2019-01-04 22:00:00,22,Friday,1,1,8pm - 12am,2019-01-04,498.0,371.0,34.0
95,2019-01-04 23,2019-01-04 23:00:00,23,Friday,1,1,8pm - 12am,2019-01-04,505.0,416.0,49.0
96,2019-01-05 00,2019-01-05 00:00:00,0,Saturday,1,2,12am - 4am,2019-01-05,576.0,478.0,33.0
97,2019-01-05 01,2019-01-05 01:00:00,1,Saturday,1,2,12am - 4am,2019-01-05,508.0,372.0,44.0
98,2019-01-05 02,2019-01-05 02:00:00,2,Saturday,1,2,12am - 4am,2019-01-05,423.0,316.0,51.0
99,2019-01-05 03,2019-01-05 03:00:00,3,Saturday,1,2,12am - 4am,2019-01-05,328.0,257.0,38.0
100,2019-01-05 04,2019-01-05 04:00:00,4,Saturday,1,0,daytime,2019-01-05,219.0,204.0,34.0
101,2019-01-05 05,2019-01-05 05:00:00,5,Saturday,1,0,daytime,2019-01-05,109.0,119.0,10.0
102,2019-01-05 06,2019-01-05 06:00:00,6,Saturday,1,0,daytime,2019-01-05,67.0,141.0,1.0
103,2019-01-05 07,2019-01-05 07:00:00,7,Saturday,1,0,daytime,2019-01-05,81.0,144.0,11.0
104,2019-01-05 08,2019-01-05 08:00:00,8,Saturday,1,0,daytime,2019-01-05,129.0,201.0,8.0
105,2019-01-05 09,2019-01-05 09:00:00,9,Saturday,1,0,daytime,2019-01-05,139.0,265.0,17.0
106,2019-01-05 10,2019-01-05 10:00:00,10,Saturday,1,0,daytime,2019-01-05,165.0,285.0,16.0
107,2019-01-05 11,2019-01-05 11:00:00,11,Saturday,1,0,daytime,2019-01-05,237.0,317.0,26.0
108,2019-01-05 12,2019-01-05 12:00:00,12,Saturday,1,0,daytime,2019-01-05,245.0,298.0,40.0
109,2019-01-05 13,2019-01-05 13:00:00,13,Saturday,1,0,daytime,2019-01-05,268.0,313.0,38.0
110,2019-01-05 14,2019-01-05 14:00:00,14,Saturday,1,0,daytime,2019-01-05,313.0,302.0,36.0
111,2019-01-05 15,2019-01-05 15:00:00,15,Saturday,1,0,daytime,2019-01-05,305.0,343.0,40.0
112,2019-01-05 16,2019-01-05 16:00:00,16,Saturday,1,0,daytime,2019-01-05,329.0,349.0,36.0
113,2019-01-05 17,2019-01-05 17:00:00,17,Saturday,1,0,daytime,2019-01-05,382.0,365.0,32.0
114,2019-01-05 18,2019-01-05 18:00:00,18,Saturday,1,0,daytime,2019-01-05,358.0,385.0,34.0
115,2019-01-05 19,2019-01-05 19:00:00,19,Saturday,1,0,daytime,2019-01-05,434.0,427.0,32.0
116,2019-01-05 20,2019-01-05 20:00:00,20,Saturday,1,1,8pm - 12am,2019-01-05,449.0,430.0,37.0
117,2019-01-05 21,2019-01-05 21:00:00,21,Saturday,1,1,8pm - 12am,2019-01-05,438.0,390.0,32.0
118,2019-01-05 22,2019-01-05 22:00:00,22,Saturday,1,1,8pm - 12am,2019-01-05,540.0,407.0,47.0
119,2019-01-05 23,2019-01-05 23:00:00,23,Saturday,1,1,8pm - 12am,2019-01-05,624.0,486.0,66.0
120,2019-01-06 00,2019-01-06 00:00:00,0,Sunday,1,2,12am - 4am,2019-01-06,656.0,487.0,50.0
121,2019-01-06 01,2019-01-06 01:00:00,1,Sunday,1,2,12am - 4am,2019-01-06,629.0,454.0,60.0
122,2019-01-06 02,2019-01-06 02:00:00,2,Sunday,1,2,12am - 4am,2019-01-06,435.0,427.0,59.0
123,2019-01-06 03,2019-01-06 03:00:00,3,Sunday,1,2,12am - 4am,2019-01-06,360.0,385.0,40.0
124,2019-01-06 04,2019-01-06 04:00:00,4,Sunday,1,0,daytime,2019-01-06,284.0,255.0,30.0
125,2019-01-06 05,2019-01-06 05:00:00,5,Sunday,1,0,daytime,2019-01-06,130.0,101.0,12.0
126,2019-01-06 06,2019-01-06 06:00:00,6,Sunday,1,0,daytime,2019-01-06,89.0,141.0,8.0
127,2019-01-06 07,2019-01-06 07:00:00,7,Sunday,1,0,daytime,2019-01-06,79.0,131.0,18.0
128,2019-01-06 08,2019-01-06 08:00:00,8,Sunday,1,0,daytime,2019-01-06,80.0,145.0,3.0
129,2019-01-06 09,2019-01-06 09:00:00,9,Sunday,1,0,daytime,2019-01-06,108.0,211.0,13.0
130,2019-01-06 10,2019-01-06 10:00:00,10,Sunday,1,0,daytime,2019-01-06,141.0,277.0,25.0
131,2019-01-06 11,2019-01-06 11:00:00,11,Sunday,1,0,daytime,2019-01-06,201.0,323.0,24.0
132,2019-01-06 12,2019-01-06 12:00:00,12,Sunday,1,0,daytime,2019-01-06,203.0,301.0,26.0
133,2019-01-06 13,2019-01-06 13:00:00,13,Sunday,1,0,daytime,2019-01-06,239.0,306.0,35.0
134,2019-01-06 14,2019-01-06 14:00:00,14,Sunday,1,0,daytime,2019-01-06,248.0,282.0,19.0
135,2019-01-06 15,2019-01-06 15:00:00,15,Sunday,1,0,daytime,2019-01-06,277.0,311.0,30.0
136,2019-01-06 16,2019-01-06 16:00:00,16,Sunday,1,0,daytime,2019-01-06,347.0,311.0,36.0
137,2019-01-06 17,2019-01-06 17:00:00,17,Sunday,1,0,daytime,2019-01-06,355.0,323.0,32.0
138,2019-01-06 18,2019-01-06 18:00:00,18,Sunday,1,0,daytime,2019-01-06,369.0,349.0,33.0
139,2019-01-06 19,2019-01-06 19:00:00,19,Sunday,1,0,daytime,2019-01-06,404.0,318.0,29.0
140,2019-01-06 20,2019-01-06 20:00:00,20,Sunday,1,1,8pm - 12am,2019-01-06,412.0,323.0,50.0
141,2019-01-06 21,2019-01-06 21:00:00,21,Sunday,1,1,8pm - 12am,2019-01-06,406.0,294.0,40.0
142,2019-01-06 22,2019-01-06 22:00:00,22,Sunday,1,1,8pm - 12am,2019-01-06,451.0,310.0,34.0
143,2019-01-06 23,2019-01-06 23:00:00,23,Sunday,1,1,8pm - 12am,2019-01-06,413.0,319.0,40.0
144,2019-01-07 00,2019-01-07 00:00:00,0,Monday,2,2,12am - 4am,2019-01-07,288.0,195.0,17.0
145,2019-01-07 01,2019-01-07 01:00:00,1,Monday,2,2,12am - 4am,2019-01-07,191.0,123.0,22.0
146,2019-01-07 02,2019-01-07 02:00:00,2,Monday,2,2,12am - 4am,2019-01-07,124.0,85.0,15.0
147,2019-01-07 03,2019-01-07 03:00:00,3,Monday,2,2,12am - 4am,2019-01-07,81.0,62.0,8.0
148,2019-01-07 04,2019-01-07 04:00:00,4,Monday,2,0,daytime,2019-01-07,63.0,84.0,9.0
149,2019-01-07 05,2019-01-07 05:00:00,5,Monday,2,0,daytime,2019-01-07,61.0,112.0,9.0
150,2019-01-07 06,2019-01-07 06:00:00,6,Monday,2,0,daytime,2019-01-07,66.0,174.0,10.0
151,2019-01-07 07,2019-01-07 07:00:00,7,Monday,2,0,daytime,2019-01-07,163.0,219.0,27.0
152,2019-01-07 08,2019-01-07 08:00:00,8,Monday,2,0,daytime,2019-01-07,172.0,231.0,21.0
153,2019-01-07 09,2019-01-07 09:00:00,9,Monday,2,0,daytime,2019-01-07,177.0,245.0,27.0
154,2019-01-07 10,2019-01-07 10:00:00,10,Monday,2,0,daytime,2019-01-07,171.0,167.0,9.0
155,2019-01-07 11,2019-01-07 11:00:00,11,Monday,2,0,daytime,2019-01-07,140.0,184.0,27.0
156,2019-01-07 12,2019-01-07 12:00:00,12,Monday,2,0,daytime,2019-01-07,122.0,153.0,11.0
157,2019-01-07 13,2019-01-07 13:00:00,13,Monday,2,0,daytime,2019-01-07,160.0,171.0,20.0
158,2019-01-07 14,2019-01-07 14:00:00,14,Monday,2,0,daytime,2019-01-07,157.0,192.0,14.0
159,2019-01-07 15,2019-01-07 15:00:00,15,Monday,2,0,daytime,2019-01-07,182.0,175.0,15.0
160,2019-01-07 16,2019-01-07 16:00:00,16,Monday,2,0,daytime,2019-01-07,177.0,184.0,27.0
161,2019-01-07 17,2019-01-07 17:00:00,17,Monday,2,0,daytime,2019-01-07,218.0,246.0,27.0
162,2019-01-07 18,2019-01-07 18:00:00,18,Monday,2,0,daytime,2019-01-07,313.0,259.0,34.0
163,2019-01-07 19,2019-01-07 19:00:00,19,Monday,2,0,daytime,2019-01-07,364.0,272.0,35.0
164,2019-01-07 20,2019-01-07 20:00:00,20,Monday,2,1,8pm - 12am,2019-01-07,315.0,239.0,21.0
165,2019-01-07 21,2019-01-07 21:00:00,21,Monday,2,1,8pm - 12am,2019-01-07,326.0,220.0,26.0
166,2019-01-07 22,2019-01-07 22:00:00,22,Monday,2,1,8pm - 12am,2019-01-07,361.0,207.0,23.0
167,2019-01-07 23,2019-01-07 23:00:00,23,Monday,2,1,8pm - 12am,2019-01-07,365.0,248.0,25.0
168,2019-01-08 00,2019-01-08 00:00:00,0,Tuesday,2,2,12am - 4am,2019-01-08,274.0,176.0,16.0
169,2019-01-08 01,2019-01-08 01:00:00,1,Tuesday,2,2,12am - 4am,2019-01-08,187.0,101.0,18.0
170,2019-01-08 02,2019-01-08 02:00:00,2,Tuesday,2,2,12am - 4am,2019-01-08,110.0,67.0,17.0
171,2019-01-08 03,2019-01-08 03:00:00,3,Tuesday,2,2,12am - 4am,2019-01-08,77.0,63.0,13.0
172,2019-01-08 04,2019-01-08 04:00:00,4,Tuesday,2,0,daytime,2019-01-08,73.0,69.0,6.0
173,2019-01-08 05,2019-01-08 05:00:00,5,Tuesday,2,0,daytime,2019-01-08,59.0,118.0,4.0
174,2019-01-08 06,2019-01-08 06:00:00,6,Tuesday,2,0,daytime,2019-01-08,79.0,161.0,12.0
175,2019-01-08 07,2019-01-08 07:00:00,7,Tuesday,2,0,daytime,2019-01-08,151.0,230.0,19.0
176,2019-01-08 08,2019-01-08 08:00:00,8,Tuesday,2,0,daytime,2019-01-08,141.0,235.0,35.0
177,2019-01-08 09,2019-01-08 09:00:00,9,Tuesday,2,0,daytime,2019-01-08,192.0,180.0,21.0
178,2019-01-08 10,2019-01-08 10:00:00,10,Tuesday,2,0,daytime,2019-01-08,161.0,159.0,12.0
179,2019-01-08 11,2019-01-08 11:00:00,11,Tuesday,2,0,daytime,2019-01-08,116.0,190.0,22.0
180,2019-01-08 12,2019-01-08 12:00:00,12,Tuesday,2,0,daytime,2019-01-08,140.0,148.0,12.0
181,2019-01-08 13,2019-01-08 13:00:00,13,Tuesday,2,0,daytime,2019-01-08,128.0,139.0,17.0
182,2019-01-08 14,2019-01-08 14:00:00,14,Tuesday,2,0,daytime,2019-01-08,147.0,153.0,16.0
183,2019-01-08 15,2019-01-08 15:00:00,15,Tuesday,2,0,daytime,2019-01-08,161.0,165.0,22.0
184,2019-01-08 16,2019-01-08 16:00:00,16,Tuesday,2,0,daytime,2019-01-08,201.0,152.0,26.0
185,2019-01-08 17,2019-01-08 17:00:00,17,Tuesday,2,0,daytime,2019-01-08,208.0,201.0,24.0
186,2019-01-08 18,2019-01-08 18:00:00,18,Tuesday,2,0,daytime,2019-01-08,280.0,241.0,26.0
187,2019-01-08 19,2019-01-08 19:00:00,19,Tuesday,2,0,daytime,2019-01-08,274.0,265.0,37.0
188,2019-01-08 20,2019-01-08 20:00:00,20,Tuesday,2,1,8pm - 12am,2019-01-08,322.0,241.0,31.0
189,2019-01-08 21,2019-01-08 21:00:00,21,Tuesday,2,1,8pm - 12am,2019-01-08,371.0,246.0,29.0
190,2019-01-08 22,2019-01-08 22:00:00,22,Tuesday,2,1,8pm - 12am,2019-01-08,403.0,258.0,27.0
191,2019-01-08 23,2019-01-08 23:00:00,23,Tuesday,2,1,8pm - 12am,2019-01-08,386.0,262.0,39.0
192,2019-01-09 00,2019-01-09 00:00:00,0,Wednesday,2,2,12am - 4am,2019-01-09,367.0,187.0,35.0
193,2019-01-09 01,2019-01-09 01:00:00,1,Wednesday,2,2,12am - 4am,2019-01-09,214.0,142.0,20.0
194,2019-01-09 02,2019-01-09 02:00:00,2,Wednesday,2,2,12am - 4am,2019-01-09,138.0,89.0,17.0
195,2019-01-09 03,2019-01-09 03:00:00,3,Wednesday,2,2,12am - 4am,2019-01-09,80.0,59.0,7.0
196,2019-01-09 04,2019-01-09 04:00:00,4,Wednesday,2,0,daytime,2019-01-09,66.0,70.0,4.0
197,2019-01-09 05,2019-01-09 05:00:00,5,Wednesday,2,0,daytime,2019-01-09,45.0,98.0,5.0
198,2019-01-09 06,2019-01-09 06:00:00,6,Wednesday,2,0,daytime,2019-01-09,66.0,148.0,7.0
199,2019-01-09 07,2019-01-09 07:00:00,7,Wednesday,2,0,daytime,2019-01-09,142.0,224.0,11.0
200,2019-01-09 08,2019-01-09 08:00:00,8,Wednesday,2,0,daytime,2019-01-09,174.0,221.0,23.0
201,2019-01-09 09,2019-01-09 09:00:00,9,Wednesday,2,0,daytime,2019-01-09,182.0,228.0,27.0
202,2019-01-09 10,2019-01-09 10:00:00,10,Wednesday,2,0,daytime,2019-01-09,144.0,191.0,12.0
203,2019-01-09 11,2019-01-09 11:00:00,11,Wednesday,2,0,daytime,2019-01-09,153.0,131.0,22.0
204,2019-01-09 12,2019-01-09 12:00:00,12,Wednesday,2,0,daytime,2019-01-09,144.0,166.0,14.0
205,2019-01-09 13,2019-01-09 13:00:00,13,Wednesday,2,0,daytime,2019-01-09,132.0,147.0,22.0
206,2019-01-09 14,2019-01-09 14:00:00,14,Wednesday,2,0,daytime,2019-01-09,127.0,162.0,20.0
207,2019-01-09 15,2019-01-09 15:00:00,15,Wednesday,2,0,daytime,2019-01-09,178.0,179.0,21.0
208,2019-01-09 16,2019-01-09 16:00:00,16,Wednesday,2,0,daytime,2019-01-09,174.0,188.0,26.0
209,2019-01-09 17,2019-01-09 17:00:00,17,Wednesday,2,0,daytime,2019-01-09,225.0,195.0,17.0
210,2019-01-09 18,2019-01-09 18:00:00,18,Wednesday,2,0,daytime,2019-01-09,311.0,243.0,22.0
211,2019-01-09 19,2019-01-09 19:00:00,19,Wednesday,2,0,daytime,2019-01-09,347.0,287.0,33.0
212,2019-01-09 20,2019-01-09 20:00:00,20,Wednesday,2,1,8pm - 12am,2019-01-09,328.0,287.0,20.0
213,2019-01-09 21,2019-01-09 21:00:00,21,Wednesday,2,1,8pm - 12am,2019-01-09,406.0,227.0,37.0
214,2019-01-09 22,2019-01-09 22:00:00,22,Wednesday,2,1,8pm - 12am,2019-01-09,435.0,231.0,27.0
215,2019-01-09 23,2019-01-09 23:00:00,23,Wednesday,2,1,8pm - 12am,2019-01-09,452.0,229.0,33.0
216,2019-01-10 00,2019-01-10 00:00:00,0,Thursday,2,2,12am - 4am,2019-01-10,327.0,194.0,23.0
217,2019-01-10 01,2019-01-10 01:00:00,1,Thursday,2,2,12am - 4am,2019-01-10,228.0,134.0,19.0
218,2019-01-10 02,2019-01-10 02:00:00,2,Thursday,2,2,12am - 4am,2019-01-10,145.0,99.0,18.0
219,2019-01-10 03,2019-01-10 03:00:00,3,Thursday,2,2,12am - 4am,2019-01-10,95.0,74.0,12.0
220,2019-01-10 04,2019-01-10 04:00:00,4,Thursday,2,0,daytime,2019-01-10,72.0,92.0,9.0
221,2019-01-10 05,2019-01-10 05:00:00,5,Thursday,2,0,daytime,2019-01-10,51.0,90.0,6.0
222,2019-01-10 06,2019-01-10 06:00:00,6,Thursday,2,0,daytime,2019-01-10,75.0,172.0,7.0
223,2019-01-10 07,2019-01-10 07:00:00,7,Thursday,2,0,daytime,2019-01-10,167.0,274.0,21.0
224,2019-01-10 08,2019-01-10 08:00:00,8,Thursday,2,0,daytime,2019-01-10,259.0,319.0,38.0
225,2019-01-10 09,2019-01-10 09:00:00,9,Thursday,2,0,daytime,2019-01-10,201.0,238.0,18.0
226,2019-01-10 10,2019-01-10 10:00:00,10,Thursday,2,0,daytime,2019-01-10,168.0,185.0,20.0
227,2019-01-10 11,2019-01-10 11:00:00,11,Thursday,2,0,daytime,2019-01-10,142.0,156.0,22.0
228,2019-01-10 12,2019-01-10 12:00:00,12,Thursday,2,0,daytime,2019-01-10,139.0,183.0,19.0
229,2019-01-10 13,2019-01-10 13:00:00,13,Thursday,2,0,daytime,2019-01-10,149.0,159.0,18.0
230,2019-01-10 14,2019-01-10 14:00:00,14,Thursday,2,0,daytime,2019-01-10,163.0,180.0,20.0
231,2019-01-10 15,2019-01-10 15:00:00,15,Thursday,2,0,daytime,2019-01-10,168.0,206.0,26.0
232,2019-01-10 16,2019-01-10 16:00:00,16,Thursday,2,0,daytime,2019-01-10,182.0,188.0,26.0
233,2019-01-10 17,2019-01-10 17:00:00,17,Thursday,2,0,daytime,2019-01-10,254.0,268.0,26.0
234,2019-01-10 18,2019-01-10 18:00:00,18,Thursday,2,0,daytime,2019-01-10,328.0,302.0,27.0
