,map,time,hour,weekday,week,timegroup,timegroupstr,date,inflow_counts,outflow_counts,loop_counts
23,2019-01-01 23,2019-01-01 23:00:00,23,Tuesday,1,1,8pm - 12am,2019-01-01,226.0,248.0,7.0
24,2019-01-02 00,2019-01-02 00:00:00,0,Wednesday,1,2,12am - 4am,2019-01-02,172.0,211.0,4.0
25,2019-01-02 01,2019-01-02 01:00:00,1,Wednesday,1,2,12am - 4am,2019-01-02,86.0,139.0,3.0
26,2019-01-02 02,2019-01-02 02:00:00,2,Wednesday,1,2,12am - 4am,2019-01-02,33.0,77.0,2.0
27,2019-01-02 03,2019-01-02 03:00:00,3,Wednesday,1,2,12am - 4am,2019-01-02,10.0,65.0,2.0
28,2019-01-02 04,2019-01-02 04:00:00,4,Wednesday,1,0,daytime,2019-01-02,12.0,72.0,1.0
29,2019-01-02 05,2019-01-02 05:00:00,5,Wednesday,1,0,daytime,2019-01-02,22.0,80.0,0.0
30,2019-01-02 06,2019-01-02 06:00:00,6,Wednesday,1,0,daytime,2019-01-02,56.0,177.0,0.0
31,2019-01-02 07,2019-01-02 07:00:00,7,Wednesday,1,0,daytime,2019-01-02,101.0,282.0,2.0
32,2019-01-02 08,2019-01-02 08:00:00,8,Wednesday,1,0,daytime,2019-01-02,104.0,422.0,2.0
33,2019-01-02 09,2019-01-02 09:00:00,9,Wednesday,1,0,daytime,2019-01-02,101.0,322.0,3.0
34,2019-01-02 10,2019-01-02 10:00:00,10,Wednesday,1,0,daytime,2019-01-02,123.0,199.0,3.0
35,2019-01-02 11,2019-01-02 11:00:00,11,Wednesday,1,0,daytime,2019-01-02,160.0,174.0,5.0
36,2019-01-02 12,2019-01-02 12:00:00,12,Wednesday,1,0,daytime,2019-01-02,162.0,187.0,3.0
37,2019-01-02 13,2019-01-02 13:00:00,13,Wednesday,1,0,daytime,2019-01-02,170.0,216.0,7.0
38,2019-01-02 14,2019-01-02 14:00:00,14,Wednesday,1,0,daytime,2019-01-02,199.0,193.0,3.0
39,2019-01-02 15,2019-01-02 15:00:00,15,Wednesday,1,0,daytime,2019-01-02,187.0,205.0,9.0
40,2019-01-02 16,2019-01-02 16:00:00,16,Wednesday,1,0,daytime,2019-01-02,242.0,183.0,4.0
41,2019-01-02 17,2019-01-02 17:00:00,17,Wednesday,1,0,daytime,2019-01-02,415.0,235.0,4.0
42,2019-01-02 18,2019-01-02 18:00:00,18,Wednesday,1,0,daytime,2019-01-02,570.0,302.0,13.0
43,2019-01-02 19,2019-01-02 19:00:00,19,Wednesday,1,0,daytime,2019-01-02,578.0,349.0,7.0
44,2019-01-02 20,2019-01-02 20:00:00,20,Wednesday,1,1,8pm - 12am,2019-01-02,468.0,385.0,10.0
45,2019-01-02 21,2019-01-02 21:00:00,21,Wednesday,1,1,8pm - 12am,2019-01-02,366.0,443.0,5.0
46,2019-01-02 22,2019-01-02 22:00:00,22,Wednesday,1,1,8pm - 12am,2019-01-02,327.0,413.0,7.0
47,2019-01-02 23,2019-01-02 23:00:00,23,Wednesday,1,1,8pm - 12am,2019-01-02,282.0,339.0,3.0
48,2019-01-03 00,2019-01-03 00:00:00,0,Thursday,1,2,12am - 4am,2019-01-03,183.0,255.0,6.0
49,2019-01-03 01,2019-01-03 01:00:00,1,Thursday,1,2,12am - 4am,2019-01-03,91.0,203.0,4.0
50,2019-01-03 02,2019-01-03 02:00:00,2,Thursday,1,2,12am - 4am,2019-01-03,55.0,145.0,1.0
51,2019-01-03 03,2019-01-03 03:00:00,3,Thursday,1,2,12am - 4am,2019-01-03,24.0,98.0,2.0
52,2019-01-03 04,2019-01-03 04:00:00,4,Thursday,1,0,daytime,2019-01-03,14.0,108.0,0.0
53,2019-01-03 05,2019-01-03 05:00:00,5,Thursday,1,0,daytime,2019-01-03,28.0,91.0,1.0
54,2019-01-03 06,2019-01-03 06:00:00,6,Thursday,1,0,daytime,2019-01-03,43.0,170.0,1.0
55,2019-01-03 07,2019-01-03 07:00:00,7,Thursday,1,0,daytime,2019-01-03,85.0,270.0,2.0
56,2019-01-03 08,2019-01-03 08:00:00,8,Thursday,1,0,daytime,2019-01-03,104.0,409.0,4.0
57,2019-01-03 09,2019-01-03 09:00:00,9,Thursday,1,0,daytime,2019-01-03,78.0,344.0,2.0
58,2019-01-03 10,2019-01-03 10:00:00,10,Thursday,1,0,daytime,2019-01-03,85.0,223.0,3.0
59,2019-01-03 11,2019-01-03 11:00:00,11,Thursday,1,0,daytime,2019-01-03,119.0,159.0,4.0
60,2019-01-03 12,2019-01-03 12:00:00,12,Thursday,1,0,daytime,2019-01-03,128.0,152.0,6.0
61,2019-01-03 13,2019-01-03 13:00:00,13,Thursday,1,0,daytime,2019-01-03,172.0,163.0,4.0
62,2019-01-03 14,2019-01-03 14:00:00,14,Thursday,1,0,daytime,2019-01-03,188.0,164.0,7.0
63,2019-01-03 15,2019-01-03 15:00:00,15,Thursday,1,0,daytime,2019-01-03,202.0,202.0,8.0
64,2019-01-03 16,2019-01-03 16:00:00,16,Thursday,1,0,daytime,2019-01-03,261.0,199.0,5.0
65,2019-01-03 17,2019-01-03 17:00:00,17,Thursday,1,0,daytime,2019-01-03,400.0,205.0,6.0
66,2019-01-03 18,2019-01-03 18:00:00,18,Thursday,1,0,daytime,2019-01-03,668.0,387.0,12.0
67,2019-01-03 19,2019-01-03 19:00:00,19,Thursday,1,0,daytime,2019-01-03,707.0,403.0,12.0
68,2019-01-03 20,2019-01-03 20:00:00,20,Thursday,1,1,8pm - 12am,2019-01-03,531.0,426.0,9.0
69,2019-01-03 21,2019-01-03 21:00:00,21,Thursday,1,1,8pm - 12am,2019-01-03,389.0,531.0,8.0
70,2019-01-03 22,2019-01-03 22:00:00,22,Thursday,1,1,8pm - 12am,2019-01-03,425.0,588.0,19.0
71,2019-01-03 23,2019-01-03 23:00:00,23,Thursday,1,1,8pm - 12am,2019-01-03,327.0,443.0,15.0
72,2019-01-04 00,2019-01-04 00:00:00,0,Friday,1,2,12am - 4am,2019-01-04,219.0,348.0,5.0
73,2019-01-04 01,2019-01-04 01:00:00,1,Friday,1,2,12am - 4am,2019-01-04,112.0,283.0,3.0
74,2019-01-04 02,2019-01-04 02:00:00,2,Friday,1,2,12am - 4am,2019-01-04,57.0,154.0,0.0
75,2019-01-04 03,2019-01-04 03:00:00,3,Friday,1,2,12am - 4am,2019-01-04,32.0,98.0,0.0
76,2019-01-04 04,2019-01-04 04:00:00,4,Friday,1,0,daytime,2019-01-04,22.0,80.0,0.0
77,2019-01-04 05,2019-01-04 05:00:00,5,Friday,1,0,daytime,2019-01-04,21.0,76.0,0.0
78,2019-01-04 06,2019-01-04 06:00:00,6,Friday,1,0,daytime,2019-01-04,53.0,158.0,3.0
79,2019-01-04 07,2019-01-04 07:00:00,7,Friday,1,0,daytime,2019-01-04,95.0,292.0,0.0
80,2019-01-04 08,2019-01-04 08:00:00,8,Friday,1,0,daytime,2019-01-04,103.0,437.0,1.0
81,2019-01-04 09,2019-01-04 09:00:00,9,Friday,1,0,daytime,2019-01-04,113.0,407.0,2.0
82,2019-01-04 10,2019-01-04 10:00:00,10,Friday,1,0,daytime,2019-01-04,110.0,217.0,1.0
83,2019-01-04 11,2019-01-04 11:00:00,11,Friday,1,0,daytime,2019-01-04,149.0,165.0,1.0
84,2019-01-04 12,2019-01-04 12:00:00,12,Friday,1,0,daytime,2019-01-04,198.0,195.0,0.0
85,2019-01-04 13,2019-01-04 13:00:00,13,Friday,1,0,daytime,2019-01-04,195.0,206.0,5.0
86,2019-01-04 14,2019-01-04 14:00:00,14,Friday,1,0,daytime,2019-01-04,207.0,213.0,7.0
87,2019-01-04 15,2019-01-04 15:00:00,15,Friday,1,0,daytime,2019-01-04,217.0,226.0,6.0
88,2019-01-04 16,2019-01-04 16:00:00,16,Friday,1,0,daytime,2019-01-04,301.0,208.0,6.0
89,2019-01-04 17,2019-01-04 17:00:00,17,Friday,1,0,daytime,2019-01-04,479.0,306.0,9.0
90,2019-01-04 18,2019-01-04 18:00:00,18,Friday,1,0,daytime,2019-01-04,807.0,427.0,14.0
91,2019-01-04 19,2019-01-04 19:00:00,19,Friday,1,0,daytime,2019-01-04,999.0,544.0,10.0
92,2019-01-04 20,2019-01-04 20:00:00,20,Friday,1,1,8pm - 12am,2019-01-04,913.0,620.0,18.0
93,2019-01-04 21,2019-01-04 21:00:00,21,Friday,1,1,8pm - 12am,2019-01-04,830.0,722.0,21.0
94,2019-01-04 22,2019-01-04 22:00:00,22,Friday,1,1,8pm - 12am,2019-01-04,739.0,895.0,19.0
95,2019-01-04 23,2019-01-04 23:00:00,23,Friday,1,1,8pm - 12am,2019-01-04,763.0,936.0,39.0
96,2019-01-05 00,2019-01-05 00:00:00,0,Saturday,1,2,12am - 4am,2019-01-05,624.0,1042.0,32.0
97,2019-01-05 01,2019-01-05 01:00:00,1,Saturday,1,2,12am - 4am,2019-01-05,393.0,1019.0,29.0
98,2019-01-05 02,2019-01-05 02:00:00,2,Saturday,1,2,12am - 4am,2019-01-05,288.0,788.0,43.0
99,2019-01-05 03,2019-01-05 03:00:00,3,Saturday,1,2,12am - 4am,2019-01-05,133.0,479.0,11.0
100,2019-01-05 04,2019-01-05 04:00:00,4,Saturday,1,0,daytime,2019-01-05,73.0,298.0,9.0
101,2019-01-05 05,2019-01-05 05:00:00,5,Saturday,1,0,daytime,2019-01-05,37.0,98.0,5.0
102,2019-01-05 06,2019-01-05 06:00:00,6,Saturday,1,0,daytime,2019-01-05,31.0,93.0,1.0
103,2019-01-05 07,2019-01-05 07:00:00,7,Saturday,1,0,daytime,2019-01-05,45.0,90.0,3.0
104,2019-01-05 08,2019-01-05 08:00:00,8,Saturday,1,0,daytime,2019-01-05,102.0,173.0,3.0
105,2019-01-05 09,2019-01-05 09:00:00,9,Saturday,1,0,daytime,2019-01-05,185.0,226.0,3.0
106,2019-01-05 10,2019-01-05 10:00:00,10,Saturday,1,0,daytime,2019-01-05,276.0,300.0,5.0
107,2019-01-05 11,2019-01-05 11:00:00,11,Saturday,1,0,daytime,2019-01-05,447.0,430.0,10.0
108,2019-01-05 12,2019-01-05 12:00:00,12,Saturday,1,0,daytime,2019-01-05,566.0,464.0,20.0
109,2019-01-05 13,2019-01-05 13:00:00,13,Saturday,1,0,daytime,2019-01-05,565.0,509.0,11.0
110,2019-01-05 14,2019-01-05 14:00:00,14,Saturday,1,0,daytime,2019-01-05,501.0,440.0,9.0
111,2019-01-05 15,2019-01-05 15:00:00,15,Saturday,1,0,daytime,2019-01-05,546.0,570.0,21.0
112,2019-01-05 16,2019-01-05 16:00:00,16,Saturday,1,0,daytime,2019-01-05,728.0,660.0,28.0
113,2019-01-05 17,2019-01-05 17:00:00,17,Saturday,1,0,daytime,2019-01-05,899.0,651.0,23.0
114,2019-01-05 18,2019-01-05 18:00:00,18,Saturday,1,0,daytime,2019-01-05,1017.0,748.0,24.0
115,2019-01-05 19,2019-01-05 19:00:00,19,Saturday,1,0,daytime,2019-01-05,1317.0,827.0,31.0
116,2019-01-05 20,2019-01-05 20:00:00,20,Saturday,1,1,8pm - 12am,2019-01-05,1242.0,803.0,32.0
117,2019-01-05 21,2019-01-05 21:00:00,21,Saturday,1,1,8pm - 12am,2019-01-05,1072.0,837.0,36.0
118,2019-01-05 22,2019-01-05 22:00:00,22,Saturday,1,1,8pm - 12am,2019-01-05,921.0,1001.0,25.0
119,2019-01-05 23,2019-01-05 23:00:00,23,Saturday,1,1,8pm - 12am,2019-01-05,1018.0,1242.0,38.0
120,2019-01-06 00,2019-01-06 00:00:00,0,Sunday,1,2,12am - 4am,2019-01-06,870.0,1157.0,29.0
121,2019-01-06 01,2019-01-06 01:00:00,1,Sunday,1,2,12am - 4am,2019-01-06,496.0,1204.0,30.0
122,2019-01-06 02,2019-01-06 02:00:00,2,Sunday,1,2,12am - 4am,2019-01-06,345.0,919.0,19.0
123,2019-01-06 03,2019-01-06 03:00:00,3,Sunday,1,2,12am - 4am,2019-01-06,180.0,638.0,15.0
124,2019-01-06 04,2019-01-06 04:00:00,4,Sunday,1,0,daytime,2019-01-06,66.0,343.0,1.0
125,2019-01-06 05,2019-01-06 05:00:00,5,Sunday,1,0,daytime,2019-01-06,48.0,153.0,2.0
126,2019-01-06 06,2019-01-06 06:00:00,6,Sunday,1,0,daytime,2019-01-06,42.0,80.0,1.0
127,2019-01-06 07,2019-01-06 07:00:00,7,Sunday,1,0,daytime,2019-01-06,65.0,96.0,0.0
128,2019-01-06 08,2019-01-06 08:00:00,8,Sunday,1,0,daytime,2019-01-06,80.0,138.0,1.0
129,2019-01-06 09,2019-01-06 09:00:00,9,Sunday,1,0,daytime,2019-01-06,168.0,240.0,2.0
130,2019-01-06 10,2019-01-06 10:00:00,10,Sunday,1,0,daytime,2019-01-06,253.0,294.0,5.0
131,2019-01-06 11,2019-01-06 11:00:00,11,Sunday,1,0,daytime,2019-01-06,318.0,367.0,5.0
132,2019-01-06 12,2019-01-06 12:00:00,12,Sunday,1,0,daytime,2019-01-06,463.0,424.0,10.0
133,2019-01-06 13,2019-01-06 13:00:00,13,Sunday,1,0,daytime,2019-01-06,507.0,389.0,7.0
134,2019-01-06 14,2019-01-06 14:00:00,14,Sunday,1,0,daytime,2019-01-06,414.0,404.0,9.0
135,2019-01-06 15,2019-01-06 15:00:00,15,Sunday,1,0,daytime,2019-01-06,426.0,441.0,14.0
136,2019-01-06 16,2019-01-06 16:00:00,16,Sunday,1,0,daytime,2019-01-06,443.0,441.0,10.0
137,2019-01-06 17,2019-01-06 17:00:00,17,Sunday,1,0,daytime,2019-01-06,549.0,499.0,11.0
138,2019-01-06 18,2019-01-06 18:00:00,18,Sunday,1,0,daytime,2019-01-06,653.0,556.0,12.0
139,2019-01-06 19,2019-01-06 19:00:00,19,Sunday,1,0,daytime,2019-01-06,601.0,556.0,15.0
140,2019-01-06 20,2019-01-06 20:00:00,20,Sunday,1,1,8pm - 12am,2019-01-06,600.0,637.0,11.0
141,2019-01-06 21,2019-01-06 21:00:00,21,Sunday,1,1,8pm - 12am,2019-01-06,418.0,621.0,14.0
142,2019-01-06 22,2019-01-06 22:00:00,22,Sunday,1,1,8pm - 12am,2019-01-06,421.0,479.0,11.0
143,2019-01-06 23,2019-01-06 23:00:00,23,Sunday,1,1,8pm - 12am,2019-01-06,283.0,374.0,6.0
144,2019-01-07 00,2019-01-07 00:00:00,0,Monday,2,2,12am - 4am,2019-01-07,142.0,231.0,3.0
145,2019-01-07 01,2019-01-07 01:00:00,1,Monday,2,2,12am - 4am,2019-01-07,76.0,186.0,4.0
146,2019-01-07 02,2019-01-07 02:00:00,2,Monday,2,2,12am - 4am,2019-01-07,33.0,110.0,0.0
147,2019-01-07 03,2019-01-07 03:00:00,3,Monday,2,2,12am - 4am,2019-01-07,24.0,89.0,2.0
148,2019-01-07 04,2019-01-07 04:00:00,4,Monday,2,0,daytime,2019-01-07,22.0,96.0,1.0
149,2019-01-07 05,2019-01-07 05:00:00,5,Monday,2,0,daytime,2019-01-07,23.0,132.0,1.0
150,2019-01-07 06,2019-01-07 06:00:00,6,Monday,2,0,daytime,2019-01-07,43.0,268.0,1.0
151,2019-01-07 07,2019-01-07 07:00:00,7,Monday,2,0,daytime,2019-01-07,96.0,345.0,2.0
152,2019-01-07 08,2019-01-07 08:00:00,8,Monday,2,0,daytime,2019-01-07,114.0,500.0,3.0
153,2019-01-07 09,2019-01-07 09:00:00,9,Monday,2,0,daytime,2019-01-07,119.0,440.0,5.0
154,2019-01-07 10,2019-01-07 10:00:00,10,Monday,2,0,daytime,2019-01-07,125.0,266.0,7.0
155,2019-01-07 11,2019-01-07 11:00:00,11,Monday,2,0,daytime,2019-01-07,146.0,167.0,7.0
156,2019-01-07 12,2019-01-07 12:00:00,12,Monday,2,0,daytime,2019-01-07,146.0,162.0,1.0
157,2019-01-07 13,2019-01-07 13:00:00,13,Monday,2,0,daytime,2019-01-07,166.0,173.0,3.0
158,2019-01-07 14,2019-01-07 14:00:00,14,Monday,2,0,daytime,2019-01-07,144.0,193.0,5.0
159,2019-01-07 15,2019-01-07 15:00:00,15,Monday,2,0,daytime,2019-01-07,171.0,226.0,8.0
160,2019-01-07 16,2019-01-07 16:00:00,16,Monday,2,0,daytime,2019-01-07,238.0,192.0,3.0
161,2019-01-07 17,2019-01-07 17:00:00,17,Monday,2,0,daytime,2019-01-07,363.0,237.0,10.0
162,2019-01-07 18,2019-01-07 18:00:00,18,Monday,2,0,daytime,2019-01-07,650.0,328.0,9.0
163,2019-01-07 19,2019-01-07 19:00:00,19,Monday,2,0,daytime,2019-01-07,685.0,368.0,11.0
164,2019-01-07 20,2019-01-07 20:00:00,20,Monday,2,1,8pm - 12am,2019-01-07,576.0,415.0,12.0
165,2019-01-07 21,2019-01-07 21:00:00,21,Monday,2,1,8pm - 12am,2019-01-07,428.0,444.0,10.0
166,2019-01-07 22,2019-01-07 22:00:00,22,Monday,2,1,8pm - 12am,2019-01-07,432.0,477.0,5.0
167,2019-01-07 23,2019-01-07 23:00:00,23,Monday,2,1,8pm - 12am,2019-01-07,321.0,477.0,4.0
168,2019-01-08 00,2019-01-08 00:00:00,0,Tuesday,2,2,12am - 4am,2019-01-08,147.0,245.0,1.0
169,2019-01-08 01,2019-01-08 01:00:00,1,Tuesday,2,2,12am - 4am,2019-01-08,80.0,166.0,2.0
170,2019-01-08 02,2019-01-08 02:00:00,2,Tuesday,2,2,12am - 4am,2019-01-08,32.0,104.0,5.0
171,2019-01-08 03,2019-01-08 03:00:00,3,Tuesday,2,2,12am - 4am,2019-01-08,27.0,89.0,3.0
172,2019-01-08 04,2019-01-08 04:00:00,4,Tuesday,2,0,daytime,2019-01-08,31.0,95.0,0.0
173,2019-01-08 05,2019-01-08 05:00:00,5,Tuesday,2,0,daytime,2019-01-08,36.0,100.0,2.0
174,2019-01-08 06,2019-01-08 06:00:00,6,Tuesday,2,0,daytime,2019-01-08,55.0,207.0,0.0
175,2019-01-08 07,2019-01-08 07:00:00,7,Tuesday,2,0,daytime,2019-01-08,88.0,338.0,0.0
176,2019-01-08 08,2019-01-08 08:00:00,8,Tuesday,2,0,daytime,2019-01-08,131.0,487.0,7.0
177,2019-01-08 09,2019-01-08 09:00:00,9,Tuesday,2,0,daytime,2019-01-08,122.0,481.0,2.0
178,2019-01-08 10,2019-01-08 10:00:00,10,Tuesday,2,0,daytime,2019-01-08,101.0,193.0,7.0
179,2019-01-08 11,2019-01-08 11:00:00,11,Tuesday,2,0,daytime,2019-01-08,117.0,148.0,3.0
180,2019-01-08 12,2019-01-08 12:00:00,12,Tuesday,2,0,daytime,2019-01-08,157.0,183.0,2.0
181,2019-01-08 13,2019-01-08 13:00:00,13,Tuesday,2,0,daytime,2019-01-08,176.0,166.0,2.0
182,2019-01-08 14,2019-01-08 14:00:00,14,Tuesday,2,0,daytime,2019-01-08,169.0,190.0,4.0
183,2019-01-08 15,2019-01-08 15:00:00,15,Tuesday,2,0,daytime,2019-01-08,173.0,197.0,11.0
184,2019-01-08 16,2019-01-08 16:00:00,16,Tuesday,2,0,daytime,2019-01-08,216.0,185.0,6.0
185,2019-01-08 17,2019-01-08 17:00:00,17,Tuesday,2,0,daytime,2019-01-08,347.0,208.0,5.0
186,2019-01-08 18,2019-01-08 18:00:00,18,Tuesday,2,0,daytime,2019-01-08,621.0,328.0,4.0
187,2019-01-08 19,2019-01-08 19:00:00,19,Tuesday,2,0,daytime,2019-01-08,645.0,353.0,13.0
188,2019-01-08 20,2019-01-08 20:00:00,20,Tuesday,2,1,8pm - 12am,2019-01-08,536.0,420.0,15.0
189,2019-01-08 21,2019-01-08 21:00:00,21,Tuesday,2,1,8pm - 12am,2019-01-08,491.0,527.0,9.0
190,2019-01-08 22,2019-01-08 22:00:00,22,Tuesday,2,1,8pm - 12am,2019-01-08,403.0,520.0,11.0
191,2019-01-08 23,2019-01-08 23:00:00,23,Tuesday,2,1,8pm - 12am,2019-01-08,332.0,529.0,13.0
192,2019-01-09 00,2019-01-09 00:00:00,0,Wednesday,2,2,12am - 4am,2019-01-09,181.0,347.0,7.0
193,2019-01-09 01,2019-01-09 01:00:00,1,Wednesday,2,2,12am - 4am,2019-01-09,94.0,201.0,2.0
194,2019-01-09 02,2019-01-09 02:00:00,2,Wednesday,2,2,12am - 4am,2019-01-09,43.0,108.0,4.0
195,2019-01-09 03,2019-01-09 03:00:00,3,Wednesday,2,2,12am - 4am,2019-01-09,19.0,85.0,1.0
196,2019-01-09 04,2019-01-09 04:00:00,4,Wednesday,2,0,daytime,2019-01-09,16.0,72.0,0.0
197,2019-01-09 05,2019-01-09 05:00:00,5,Wednesday,2,0,daytime,2019-01-09,30.0,86.0,1.0
198,2019-01-09 06,2019-01-09 06:00:00,6,Wednesday,2,0,daytime,2019-01-09,35.0,235.0,1.0
199,2019-01-09 07,2019-01-09 07:00:00,7,Wednesday,2,0,daytime,2019-01-09,94.0,321.0,4.0
200,2019-01-09 08,2019-01-09 08:00:00,8,Wednesday,2,0,daytime,2019-01-09,117.0,497.0,6.0
201,2019-01-09 09,2019-01-09 09:00:00,9,Wednesday,2,0,daytime,2019-01-09,113.0,460.0,3.0
202,2019-01-09 10,2019-01-09 10:00:00,10,Wednesday,2,0,daytime,2019-01-09,104.0,228.0,6.0
203,2019-01-09 11,2019-01-09 11:00:00,11,Wednesday,2,0,daytime,2019-01-09,118.0,163.0,2.0
204,2019-01-09 12,2019-01-09 12:00:00,12,Wednesday,2,0,daytime,2019-01-09,156.0,193.0,6.0
205,2019-01-09 13,2019-01-09 13:00:00,13,Wednesday,2,0,daytime,2019-01-09,143.0,171.0,2.0
206,2019-01-09 14,2019-01-09 14:00:00,14,Wednesday,2,0,daytime,2019-01-09,149.0,177.0,2.0
207,2019-01-09 15,2019-01-09 15:00:00,15,Wednesday,2,0,daytime,2019-01-09,175.0,183.0,2.0
208,2019-01-09 16,2019-01-09 16:00:00,16,Wednesday,2,0,daytime,2019-01-09,240.0,213.0,3.0
209,2019-01-09 17,2019-01-09 17:00:00,17,Wednesday,2,0,daytime,2019-01-09,367.0,242.0,8.0
210,2019-01-09 18,2019-01-09 18:00:00,18,Wednesday,2,0,daytime,2019-01-09,714.0,332.0,14.0
211,2019-01-09 19,2019-01-09 19:00:00,19,Wednesday,2,0,daytime,2019-01-09,788.0,450.0,14.0
212,2019-01-09 20,2019-01-09 20:00:00,20,Wednesday,2,1,8pm - 12am,2019-01-09,669.0,495.0,9.0
213,2019-01-09 21,2019-01-09 21:00:00,21,Wednesday,2,1,8pm - 12am,2019-01-09,607.0,647.0,14.0
214,2019-01-09 22,2019-01-09 22:00:00,22,Wednesday,2,1,8pm - 12am,2019-01-09,463.0,679.0,19.0
215,2019-01-09 23,2019-01-09 23:00:00,23,Wednesday,2,1,8pm - 12am,2019-01-09,349.0,493.0,18.0
216,2019-01-10 00,2019-01-10 00:00:00,0,Thursday,2,2,12am - 4am,2019-01-10,199.0,395.0,6.0
217,2019-01-10 01,2019-01-10 01:00:00,1,Thursday,2,2,12am - 4am,2019-01-10,113.0,205.0,7.0
218,2019-01-10 02,2019-01-10 02:00:00,2,Thursday,2,2,12am - 4am,2019-01-10,56.0,147.0,2.0
219,2019-01-10 03,2019-01-10 03:00:00,3,Thursday,2,2,12am - 4am,2019-01-10,36.0,95.0,1.0
220,2019-01-10 04,2019-01-10 04:00:00,4,Thursday,2,0,daytime,2019-01-10,23.0,91.0,1.0
221,2019-01-10 05,2019-01-10 05:00:00,5,Thursday,2,0,daytime,2019-01-10,28.0,97.0,0.0
222,2019-01-10 06,2019-01-10 06:00:00,6,Thursday,2,0,daytime,2019-01-10,44.0,238.0,2.0
223,2019-01-10 07,2019-01-10 07:00:00,7,Thursday,2,0,daytime,2019-01-10,93.0,374.0,3.0
224,2019-01-10 08,2019-01-10 08:00:00,8,Thursday,2,0,daytime,2019-01-10,155.0,498.0,5.0
225,2019-01-10 09,2019-01-10 09:00:00,9,Thursday,2,0,daytime,2019-01-10,127.0,518.0,7.0
226,2019-01-10 10,2019-01-10 10:00:00,10,Thursday,2,0,daytime,2019-01-10,109.0,247.0,3.0
227,2019-01-10 11,2019-01-10 11:00:00,11,Thursday,2,0,daytime,2019-01-10,145.0,216.0,4.0
228,2019-01-10 12,2019-01-10 12:00:00,12,Thursday,2,0,daytime,2019-01-10,149.0,203.0,2.0
229,2019-01-10 13,2019-01-10 13:00:00,13,Thursday,2,0,daytime,2019-01-10,156.0,190.0,4.0
230,2019-01-10 14,2019-01-10 14:00:00,14,Thursday,2,0,daytime,2019-01-10,170.0,207.0,5.0
231,2019-01-10 15,2019-01-10 15:00:00,15,Thursday,2,0,daytime,2019-01-10,186.0,239.0,11.0
232,2019-01-10 16,2019-01-10 16:00:00,16,Thursday,2,0,daytime,2019-01-10,250.0,233.0,8.0
233,2019-01-10 17,2019-01-10 17:00:00,17,Thursday,2,0,daytime,2019-01-10,495.0,315.0,18.0
